room_id,rt60_target,rt60_achieved,distance_m,replicate,seed,snr_condition,utterance,config_id,delay,taps,stoi,si_sdr_db,runtime_s,numerical_failure,signal_failure,warnings
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,61-70968-0027,C1,2,10,0.8276867506607174,5.637625795756149,0.748,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,61-70968-0027,C2,2,20,0.8261864951435606,5.508188926203554,1.533,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,61-70968-0027,C3,2,30,0.8261653009854915,5.541113994486846,6.61,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,61-70968-0027,C4,3,10,0.8451529913064332,7.308903493761791,0.75,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,61-70968-0027,C5,3,20,0.843572593060041,7.290128768849548,1.654,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,61-70968-0027,C6,3,30,0.8448396133514545,7.328026569339655,5.749,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,61-70968-0027,C7,4,10,0.8567357483347734,8.497866597333822,0.809,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,61-70968-0027,C8,4,20,0.8555756299838354,8.553461695496653,1.776,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,61-70968-0027,C9,4,30,0.857306367095979,8.582789503691307,6.531,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,3570-5694-0006,baseline,,,0.908296287778757,9.453208892324781,,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,3570-5694-0006,C1,2,10,0.8667570203856152,6.710085004756885,1.68,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,3570-5694-0006,C2,2,20,0.8641135914155791,6.605278821225816,3.196,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,3570-5694-0006,C3,2,30,0.8641639328973653,6.625259583034856,9.041,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,3570-5694-0006,C4,3,10,0.8785021942114161,7.41685220596716,1.525,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,3570-5694-0006,C5,3,20,0.8763508634576702,7.379805294965182,3.039,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,3570-5694-0006,C6,3,30,0.8764558431411666,7.407809839015823,7.462,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,3570-5694-0006,C7,4,10,0.8905206162966598,8.428903546301857,1.553,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,3570-5694-0006,C8,4,20,0.8883820807720899,8.415290576841262,3.023,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,3570-5694-0006,C9,4,30,0.8889055639943394,8.443483843556447,7.718,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,6829-68769-0012,baseline,,,0.9017581679544148,9.587260352353091,,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,6829-68769-0012,C1,2,10,0.8559902395435489,6.885595277534221,0.517,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,6829-68769-0012,C2,2,20,0.8547762304235426,6.801575029796981,1.099,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,6829-68769-0012,C3,2,30,0.8565491569653,6.8229210903731,5.944,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,6829-68769-0012,C4,3,10,0.8676791568044054,8.12036085168532,0.561,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,6829-68769-0012,C5,3,20,0.8683824373127726,8.065186509686715,1.044,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,6829-68769-0012,C6,3,30,0.8700199857774938,8.131988242345354,4.915,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,6829-68769-0012,C7,4,10,0.8796337354399345,9.089271987040323,0.565,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,6829-68769-0012,C8,4,20,0.8806916392721013,9.165083038992385,1.036,False,False,
M_rt0.2_d2.5_rep0,0.2,0.20907817913172355,2.5,0,303,10dB,6829-68769-0012,C9,4,30,0.8806164573859275,9.283895857262252,4.175,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8230-279154-0037,baseline,,,0.9942240426149449,19.861305567778256,,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8230-279154-0037,C1,2,10,0.92852698526346,6.111610846988114,2.298,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8230-279154-0037,C2,2,20,0.9160855244986824,4.819190294221574,4.508,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8230-279154-0037,C3,2,30,0.9119335637166465,4.182429232351092,10.164,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8230-279154-0037,C4,3,10,,,2.208,False,True,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8230-279154-0037,C5,3,20,0.9479599318448345,7.971946549951484,4.04,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8230-279154-0037,C6,3,30,0.9440791593941655,7.536819988549275,8.983,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8230-279154-0037,C7,4,10,0.981980732953842,14.088007871906889,2.109,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8230-279154-0037,C8,4,20,0.9741473371502755,12.039852812257488,4.238,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8230-279154-0037,C9,4,30,0.9725987185784704,11.686412521824327,9.576,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,2830-3980-0007,baseline,,,0.9864373569048048,18.84064938108551,,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,2830-3980-0007,C1,2,10,0.9251209986867431,6.009301788060354,1.112,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,2830-3980-0007,C2,2,20,0.9033073945792853,4.712718379294029,2.255,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,2830-3980-0007,C3,2,30,0.8992719219127507,4.524369268332392,5.933,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,2830-3980-0007,C4,3,10,0.9626270732204327,9.872326536781385,1.127,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,2830-3980-0007,C5,3,20,0.9479672939674072,8.279859612523415,2.303,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,2830-3980-0007,C6,3,30,0.9434175853855274,7.830322541537942,6.241,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,2830-3980-0007,C7,4,10,0.9807743313950777,14.906653494248435,1.083,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,2830-3980-0007,C8,4,20,0.9753456331608139,12.534425278428289,2.228,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,2830-3980-0007,C9,4,30,0.9733543579391974,12.081186607892445,6.234,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8224-274384-0003,baseline,,,0.9894681528504016,18.198026922568808,,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8224-274384-0003,C1,2,10,0.9260493635676931,7.596801631143898,0.501,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8224-274384-0003,C2,2,20,0.9270009725354195,7.994991793087457,0.985,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8224-274384-0003,C3,2,30,0.9245980435057766,7.578530479809922,4.864,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8224-274384-0003,C4,3,10,0.958174182590137,10.927127973459875,0.553,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8224-274384-0003,C5,3,20,0.9468613266602379,9.051580127661971,0.963,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8224-274384-0003,C6,3,30,0.9429491405790916,8.714472156998314,4.039,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8224-274384-0003,C7,4,10,0.9757171298198082,13.965665098945315,0.477,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8224-274384-0003,C8,4,20,0.9701745330514397,13.091518777541049,0.992,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,8224-274384-0003,C9,4,30,0.9676335801820783,12.282197361463819,4.573,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,61-70968-0027,baseline,,,0.9937516603151817,19.464021444507495,,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,61-70968-0027,C1,2,10,0.9318317960052765,5.771095351991885,0.794,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,61-70968-0027,C2,2,20,0.9190433174352152,4.792561014649977,1.581,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,61-70968-0027,C3,2,30,0.9153566750870766,4.318169838883405,6.707,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,61-70968-0027,C4,3,10,0.9610276773375755,9.252362929012378,0.783,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,61-70968-0027,C5,3,20,0.9485123158581354,7.688541081769209,1.638,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,61-70968-0027,C6,3,30,0.9447222558415899,7.214676002670947,4.891,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,61-70968-0027,C7,4,10,0.9815347111493342,13.486561979892516,0.741,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,61-70968-0027,C8,4,20,0.9736788537507164,11.813923315728411,1.569,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,61-70968-0027,C9,4,30,0.9722027485131275,11.511068759609714,4.887,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,3570-5694-0006,baseline,,,0.9919523527619954,19.088416212030474,,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,3570-5694-0006,C1,2,10,0.9091303450078588,6.551031027157795,1.496,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,3570-5694-0006,C2,2,20,0.9037942996983194,5.842285627162714,3.082,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,3570-5694-0006,C3,2,30,0.9014969069982298,5.661538358090279,8.533,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,3570-5694-0006,C4,3,10,0.9446633965107938,10.125342025529179,1.722,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,3570-5694-0006,C5,3,20,0.9382532212108009,9.162601278892723,3.225,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,3570-5694-0006,C6,3,30,0.9331659551513137,8.51442658730814,7.154,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,3570-5694-0006,C7,4,10,0.9640772569181099,13.487835013603306,1.543,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,3570-5694-0006,C8,4,20,0.9598398524580272,12.479360673701521,2.887,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,3570-5694-0006,C9,4,30,0.9582810301170792,12.18058355934813,7.666,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,6829-68769-0012,baseline,,,0.9933501163215496,20.202975030118402,,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,6829-68769-0012,C1,2,10,0.9101721092216487,4.991737269067017,0.522,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,6829-68769-0012,C2,2,20,0.9020209232315948,3.921025795199598,1.12,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,6829-68769-0012,C3,2,30,0.8991500818574663,3.7564238495394093,5.712,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,6829-68769-0012,C4,3,10,0.945736714114708,9.379829332817733,0.523,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,6829-68769-0012,C5,3,20,0.9376210019680863,7.913940541821565,1.111,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,6829-68769-0012,C6,3,30,0.9327829188666567,7.245090670522706,5.254,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,6829-68769-0012,C7,4,10,0.9670956412030585,14.62477415292777,0.673,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,6829-68769-0012,C8,4,20,0.9607312548281539,13.353136719582807,1.122,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,clean,6829-68769-0012,C9,4,30,0.9587276616008873,12.738285687963408,5.041,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8230-279154-0037,baseline,,,0.8103004397335318,9.52583328589006,,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8230-279154-0037,C1,2,10,0.7767878022885172,6.310248428613563,2.159,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8230-279154-0037,C2,2,20,0.7749939781484201,6.053764620940784,4.273,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8230-279154-0037,C3,2,30,0.7742154519543665,6.006864228633564,9.089,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8230-279154-0037,C4,3,10,0.7945496298249404,7.843739896101717,2.06,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8230-279154-0037,C5,3,20,0.7939580729385712,7.680299584350649,4.235,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8230-279154-0037,C6,3,30,0.7934640918478142,7.682061605191569,8.799,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8230-279154-0037,C7,4,10,0.8042966184180314,8.759767519789387,2.097,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8230-279154-0037,C8,4,20,0.8043991590577275,8.70496864795754,4.171,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8230-279154-0037,C9,4,30,0.8042162987968564,8.720772208042398,8.857,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,2830-3980-0007,baseline,,,0.8347474751227828,9.424987292371878,,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,2830-3980-0007,C1,2,10,0.8054320528239083,5.6158414498304925,1.192,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,2830-3980-0007,C2,2,20,0.8033643885866572,5.463104466848985,2.227,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,2830-3980-0007,C3,2,30,0.8028519579550035,5.423597214913861,6.11,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,2830-3980-0007,C4,3,10,0.817518880452417,7.208959694267616,1.098,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,2830-3980-0007,C5,3,20,0.8170972620153949,7.070535266648571,2.178,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,2830-3980-0007,C6,3,30,0.8165702084947994,7.04658090165363,6.591,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,2830-3980-0007,C7,4,10,0.829757386839878,8.817842799040246,1.12,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,2830-3980-0007,C8,4,20,0.8300615721115658,8.84567997652897,2.185,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,2830-3980-0007,C9,4,30,0.8303441667057548,8.891774610360274,7.684,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8224-274384-0003,baseline,,,0.8905811559250889,9.35465880352381,,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8224-274384-0003,C1,2,10,0.8628985614379703,7.375216865031749,0.536,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8224-274384-0003,C2,2,20,0.860754919628279,7.243062942353928,1.149,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8224-274384-0003,C3,2,30,0.8602528554880476,7.37763594795219,4.801,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8224-274384-0003,C4,3,10,0.8763887406961207,8.106044592922206,0.514,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8224-274384-0003,C5,3,20,0.8741071701745194,8.047609920897447,0.946,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8224-274384-0003,C6,3,30,0.8737803299034634,8.21630080864893,4.075,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8224-274384-0003,C7,4,10,0.8836309451375691,8.762417400137977,0.507,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8224-274384-0003,C8,4,20,0.8810367359028253,8.655362512788043,1.021,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,8224-274384-0003,C9,4,30,0.8808347928579507,8.84308734897576,4.278,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,61-70968-0027,baseline,,,0.8673823586954809,9.487256304026282,,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,61-70968-0027,C1,2,10,0.825734849310152,5.378021720453169,0.765,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,61-70968-0027,C2,2,20,0.8232870663813878,5.238119228913734,1.633,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,61-70968-0027,C3,2,30,0.8214128264293915,5.260096274085125,4.762,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,61-70968-0027,C4,3,10,0.8446777382367439,7.197691496036077,0.783,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,61-70968-0027,C5,3,20,0.8433064825191285,7.1751416409244575,1.564,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,61-70968-0027,C6,3,30,0.8417117013065895,7.203756618560443,5.785,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,61-70968-0027,C7,4,10,0.8576754663232172,8.514009082752967,0.813,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,61-70968-0027,C8,4,20,0.8562133398164855,8.53396762374781,1.575,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,61-70968-0027,C9,4,30,0.8544455817518122,8.567716276197356,5.79,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,3570-5694-0006,baseline,,,0.9003926031992955,9.438406226847114,,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,3570-5694-0006,C1,2,10,0.8599687272721482,6.707488161529227,1.475,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,3570-5694-0006,C2,2,20,0.8585386283312516,6.601018550996503,3.148,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,3570-5694-0006,C3,2,30,0.8582435917420257,6.645263198870492,8.063,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,3570-5694-0006,C4,3,10,0.8721281457931775,7.441175787504221,1.559,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,3570-5694-0006,C5,3,20,0.8715947819784187,7.414593829034049,2.825,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,3570-5694-0006,C6,3,30,0.8706023911297983,7.4406119835235085,8.4,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,3570-5694-0006,C7,4,10,0.8838070368127814,8.433982417917592,1.522,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,3570-5694-0006,C8,4,20,0.8836065792050444,8.436679402040465,3.246,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,3570-5694-0006,C9,4,30,0.8823894454259897,8.471353404014836,8.84,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,6829-68769-0012,baseline,,,0.8975297946006835,9.575878524999341,,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,6829-68769-0012,C1,2,10,0.8521422603035519,6.766807807754437,0.508,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,6829-68769-0012,C2,2,20,0.8533790617983286,6.642399135451843,1.024,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,6829-68769-0012,C3,2,30,0.8510047300937772,6.667224031417842,4.603,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,6829-68769-0012,C4,3,10,0.8641562171050963,8.082147639998956,0.543,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,6829-68769-0012,C5,3,20,0.8659354862933903,8.131803746069302,1.044,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,6829-68769-0012,C6,3,30,0.8644637491858956,8.128530973555181,4.101,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,6829-68769-0012,C7,4,10,0.8738546692523561,9.055614221773038,0.519,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,6829-68769-0012,C8,4,20,0.8729281574513348,9.162638422882278,1.037,False,False,
M_rt0.2_d2.5_rep1,0.2,0.20907817913172355,2.5,1,304,10dB,6829-68769-0012,C9,4,30,0.8718415997533319,9.214695045435622,4.348,False,False,
M_rt0.4_d1.0_rep0,0.4,0.49166699087574156,1.0,0,305,clean,8230-279154-0037,baseline,,,0.9220129001367587,7.767345547769057,,False,False,
M_rt0.4_d1.0_rep0,0.4,0.49166699087574156,1.0,0,305,clean,8230-279154-0037,C1,2,10,0.8391165232832876,3.8623045842074877,2.239,False,False,
M_rt0.4_d1.0_rep0,0.4,0.49166699087574156,1.0,0,305,clean,8230-279154-0037,C2,2,20,0.8306198711393623,2.545467330975379,4.096,False,False,
M_rt0.4_d1.0_rep0,0.4,0.49166699087574156,1.0,0,305,clean,8230-279154-0037,C3,2,30,0.8399453749618769,2.5426368650249795,9.242,False,False,
M_rt0.4_d1.0_rep0,0.4,0.49166699087574156,1.0,0,305,clean,8230-279154-0037,C4,3,10,0.8874550738027681,6.071486583812172,2.4,False,False,
M_rt0.4_d1.0_rep0,0.4,0.49166699087574156,1.0,0,305,clean,8230-279154-0037,C5,3,20,0.8838948994745945,5.422462825077986,4.539,False,False,
M_rt0.4_d1.0_rep0,0.4,0.49166699087574156,1.0,0,305,clean,8230-279154-0037,C6,3,30,0.8831203820676217,5.6441918277889505,10.532,False,False,
M_rt0.4_d1.0_rep0,0.4,0.49166699087574156,1.0,0,305,clean,8230-279154-0037,C7,4,10,0.9214137688395007,7.377419593209176,2.315,False,False,
M_rt0.4_d1.0_rep0,0.4,0.49166699087574156,1.0,0,305,clean,8230-279154-0037,C8,4,20,0.9239774501064513,7.289097560919928,4.367,False,False,
M_rt0.4_d1.0_rep0,0.4,0.49166699087574156,1.0,0,305,clean,8230-279154-0037,C9,4,30,0.9280662370410112,8.22476421013809,9.17,False,False,
M_rt0.4_d1.0_rep0,0.4,0.49166699087574156,1.0,0,305,clean,2830-3980-0007,baseline,,,0.90974781309443,5.696305886870368,,False,False,
M_rt0.4_d1.0_rep0,0.4,0.49166699087574156,1.0,0,305,clean,2830-3980-0007,C1,2,10,0.8263632483839557,3.011057104797295,1.223,False,False,
M_rt0.4_d1.0_rep0,0.4,0.49166699087574156,1.0,0,305,clean,2830-3980-0007,C2,2,20,0.8102629809821078,1.6938269401882342,2.297,False,False,
M_rt0.4_d1.0_rep0,0.4,0.49166699087574156,1.0,0,305,clean,2830-3980-0007,C3,2,30,0.82266391716329,2.0612469616645197,6.107,False,False,
M_rt0.4_d1.0_rep0,0.4,0.49166699087574156,1.0,0,305,clean,2830-3980-0007,C4,3,10,0.8812191587273225,4.828442856242948,1.133,False,False,
M_rt0.4_d1.0_rep0,0.4,0.49166699087574156,1.0,0,305,clean,2830-3980-0007,C5,3,20,0.8683995836830688,4.130317918563465,2.254,False,False,
M_rt0.4_d1.0_rep0,0.4,0.49166699087574156,1.0,0,305,clean,2830-3980-0007,C6,3,30,0.8704193047465598,4.122203778939144,7.052,False,False,
M_rt0.4_d1.0_rep0,0.4,0.49166699087574156,1.0,0,305,clean,2830-3980-0007,C7,4,10,0.9112703460152107,7.795329685283204,1.168,False,False,
